channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag
-48540.32230857877,-52654.607910467144,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46785.375092670336,-49290.156279820956,-187500.02235174447,1479044068.858631,stop
-48770.2100003016,-52588.603209090616,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46614.69717200961,-49090.33168439051,-187500.02235174447,1479044068.858789,stop
-48116.24266102823,-52351.339441697535,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46126.55742485016,-49175.06714762058,-187500.02235174447,1479044068.858947,stop
-47774.238619117576,-52375.92636059837,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46208.09658862312,-49391.789661859235,-187500.02235174447,1479044068.859105,stop
-48413.74437972836,-52631.31739274471,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46738.10115314736,-49335.239748387314,-187500.02235174447,1479044068.859263,stop
-48814.46645432311,-52630.84800611115,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46701.824271896396,-49116.86320505896,-187500.02235174447,1479044068.859407,stop
-48255.82930515162,-52387.77278515969,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46191.46689074837,-49139.550225681094,-187500.02235174447,1479044068.859566,stop
-47754.43497353017,-52342.42109565987,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46132.07830573062,-49362.508876622785,-187500.02235174447,1479044068.859772,stop
-48270.55910474767,-52586.300979411724,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46652.22575095007,-49353.79169628522,-187500.02235174447,1479044068.859931,stop
-48805.70457049663,-52650.338727276176,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46744.67256601722,-49133.29173723361,-187500.02235174447,1479044068.860092,stop
-48389.04570210525,-52436.72310551681,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46271.37437717609,-49120.3947806829,-187500.02235174447,1479044068.860256,stop
-47773.23279061708,-52334.86620603397,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46099.60122103706,-49344.538074080716,-187500.02235174447,1479044068.860417,stop
-48147.95978641031,-52571.79469726023,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46594.245325833006,-49409.9616301014,-187500.02235174447,1479044068.860578,stop
-48793.05348313493,-52690.34834985118,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46815.3487819849,-49189.28285709416,-187500.02235174447,1479044068.860745,stop
-48529.7052299625,-52490.99314105429,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46380.517945351356,-49108.48130088822,-187500.02235174447,1479044068.860914,stop
-47823.81478831945,-52328.22773793075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46076.86949692601,-49309.579945752615,-187500.02235174447,1479044068.861069,stop
-48021.717133726735,-52523.91726063696,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46503.072560199806,-49426.680734953974,-187500.02235174447,1479044068.861213,stop
-48723.941889279115,-52685.229800370915,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46834.571282216464,-49217.17783417438,-187500.02235174447,1479044068.861357,stop
-48617.547585671855,-52514.48482447682,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46453.652853209125,-49076.5853615505,-187500.02235174447,1479044068.861526,stop
-47888.83601293994,-52313.16266216787,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46064.21840956431,-49245.69866009935,-187500.02235174447,1479044068.861697,stop
-47892.0546641415,-52460.95239650636,-187500.02235174447,-187500.02235174447,-187500.02235174447,-46383.91541050857,-49418.008258105314,-187500.02235174447,1479044068.861841,stop
